iris_id,DEPCOM,NOM_COM,IRIS,NOM_IRIS,TYP_IRIS,supkm2,denskm2,pop_2016.x,Agglo,revenus,bpe_index,evol_15_24,X15_24_2016,X15_24_2017,TC_2015,TC_2016.x,TC_2017,cadr_2015,cadr_2016,cadr_2017,cdi_2015,cdi_2016,cdi_2017,CL,SC,t_actifs_2006.x,t_chom_2006.x,empl_2006.x,ouvrier_2006.x,TP_2006.x,Int_2006.x,app_stage_2006.x,cdd_2006.x,rev_2006.x,HLM_2006.x,no_transp_2006.x,walk_2006.x,moto_2006.x,voit_2006.x,TC_2006.x,HH_2006.x,HH_moins_2ans_2006.x,HH_2_4ans_2006.x,HH_5_9ans_2006.x,HH_plus_10ans_2006.x,HH_with_park_2006.x,HH_with_voit_2006.x,HH_1voit_2006.x,HH_2voit_2006.x,pop_2006.x,tx_chom_2006,tx_empl_2006,tx_ouvr_2006,tx_TP_2006,tx_empl_prec_2006,tx_HLM_2006,tx_no_transp_2006,tx_walk_2006,tx_moto_2006,tx_voit_2006,tx_TC_2006,tx_HH_moins2ans_2006,tx_HH_2_4ans_2006,tx_HH_5_9ans_2006,tx_HH_plus10ans_2006,tx_HH_with_park_2006,tx_HH_with_voit_2006,tx_HH_1voit_2006,tx_HH_2voit_2006,t_actifs_2016.x,t_chom_2016.x,empl_2016.x,ouvrier_2016.x,TP_2016.x,Int_2016.x,app_stage_2016.x,CDD_2016.x,rev_2016.x,HLM_2016.x,no_transp_2016.x,walk_2016.x,moto_2016.x,voit_2016.x,TC_2016.y,HH_2016.x,HH_moins_2ans_2016.x,HH_2_4ans_2016.x,HH_5_9ans_2016.x,HH_plus_10ans_2016.x,HH_with_park_2016.x,HH_with_voit_2016.x,HH_1voit_2016.x,HH_2voit_2016.x,pop_2016.y,tx_chom_2016,tx_empl_2016,tx_ouvr_2016,tx_TP_2016,tx_empl_prec_2016,tx_HLM_2016,tx_no_transp_2016,tx_walk_2016,tx_moto_2016,tx_voit_2016,tx_TC_2016,tx_HH_moins2ans_2016,tx_HH_2_4ans_2016,tx_HH_5_9ans_2016,tx_HH_plus10ans_2016,tx_HH_with_park_2016,tx_HH_with_voit_2016,tx_HH_1voit_2016,tx_HH_2voit_2016,t_actifs_2006.y,t_chom_2006.y,empl_2006.y,ouvrier_2006.y,TP_2006.y,Int_2006.y,app_stage_2006.y,cdd_2006.y,rev_2006.y,HLM_2006.y,no_transp_2006.y,walk_2006.y,moto_2006.y,voit_2006.y,TC_2006.y,HH_2006.y,HH_moins_2ans_2006.y,HH_2_4ans_2006.y,HH_5_9ans_2006.y,HH_plus_10ans_2006.y,HH_with_park_2006.y,HH_with_voit_2006.y,HH_1voit_2006.y,HH_2voit_2006.y,pop_2006.y,t_actifs_2016.y,t_chom_2016.y,empl_2016.y,ouvrier_2016.y,TP_2016.y,Int_2016.y,app_stage_2016.y,CDD_2016.y,rev_2016.y,HLM_2016.y,no_transp_2016.y,walk_2016.y,moto_2016.y,voit_2016.y,TC_2016,HH_2016.y,HH_moins_2ans_2016.y,HH_2_4ans_2016.y,HH_5_9ans_2016.y,HH_plus_10ans_2016.y,HH_with_park_2016.y,HH_with_voit_2016.y,HH_1voit_2016.y,HH_2voit_2016.y,pop_2016,TE_pop,TE_actifs,TE_revenus,TE_chom,TE_empl,TE_ouvr,TE_TP,TE_HLM,TE_no_transp,TE_walk,TE_moto,TE_voit,TE_TC,TE_HH_moins2ans,TE_HH_2_4ans,TE_HH_5_9ans,TE_HH_plus10ans,TE_HH_with_park,TE_HH_with_voit,TE_HH_1voit,TE_HH_2voit,TE_empl_prec,T_pop_0_2_2006,T_pop_3_5_2006,T_pop_6_10_2006,T_pop_11_17_2006,T_pop_18_24_2006,T_pop_25_39_2006,T_pop_40_54_2006,T_pop_55_64_2006,T_pop_65_79_2006,T_pop_80plus_2006,T_pop_0_2_2016,T_pop_3_5_2016,T_pop_6_10_2016,T_pop_11_17_2016,T_pop_18_24_2016,T_pop_25_39_2016,T_pop_40_54_2016,T_pop_55_64_2016,T_pop_65_79_2016,T_pop_80plus_2016,DNB_2006,BEP_2006,BAC_2006,Etude_sup_2006,DNB_2016,BEP_2016,BAC_2016,Etude_sup_2016,TE_DNB,TE_BEP,TE_BAC,TE_Etud_sup,TE_pop_0_2,TE_pop_3_5,TE_pop_6_10,TE_pop_11_17,TE_pop_18_24,TE_pop_25_39,TE_pop_40_54,TE_pop_55_64,TE_pop_65_79,TE_pop_80plus,ds_btp,ipondi_crs
060882102,6088,Nice,2102,Madeleine-Robioni,H,0.246,"12,939,009",3183,NCA,16810,2,"-4,372","8,438","-1,511","-8,121","10,815","3,441","-15,251",26,"-18,777","-3,572","13,082",-5.56,3,0,"10,223,972","1,449,713","371,462","2,237,015","124,594","21,107","319,611","859,655",14639,"244,298","125,879","1,337,915","986,511","479,154","1,461,876","12,287,849","1,587,279","2,327,538","2,556,669","5,816,363","5,663,316","8,000,175","6,455,609","1,544,566","27,485,674","141,796","363,325","218,801","121,865","135,988",0.8888,"12,312","130,861","9,649","468,657","142,985","155,251","227,655","250,066","568,895","553,925","782,492","631,419","151,073","14,000,491","257,957","5,580,943","2,864,899","2,765,505","23,962","319,611","1,148,301",16810,"4,561,731","279,401","768,889","1,800,966","5,378,983","3,540,505","13,946,311","188,403","265,588","2,440,145","6,966,257","7,374,325","9,672,985","7,561,891","2,111,094","31,829,963","184,249","398,625","204,628","197,529","121,962","143,316","19,957","54,919","128,636",38.42,"252,884","134,569","189,699","17,429","497,572","526,719","690,903","540,116","150,787","10,223,972","1,449,713","371,462","2,237,015","124,594","21,107","319,611","859,655",14639,"244,298","125,879","1,337,915","986,511","479,154","1,461,876","12,287,849","1,587,279","2,327,538","2,556,669","5,816,363","5,663,316","8,000,175","6,455,609","1,544,566","27,485,674","14,000,491","257,957","5,580,943","2,864,899","2,765,505","23,962","319,611","1,148,301",16810,"4,561,731","279,401","768,889","1,800,966","5,378,983","3,540,505","13,946,311","188,403","265,588","2,440,145","6,966,257","7,374,325","9,672,985","7,561,891","2,111,094","31,829,963","158,056","369,379","148,302","779,365","502,426","280,679","1,219,614","17,672,848","1,219,605","-425,308","825,591",12.26,"1,421,892","186,956","141,068","-45,576",19.77,"302,121","209,097","171,368","366,787","169,753,135","891,098","968,633","1,561,718","2,030,247","392,085","5,795,035","4,289,758","2,863,535","3,679,873","1,484,926","1,058,451","941,006","1,748,574","2,504,651","5,116,772","6,487,287","5,378,314","2,585,509","429,396","171,544","8,506,344","2,811,242","2,583,886",379.82,696.22,"4,656,791","4,076,226","5,299,213","-181,529","656,489","577,556","39,519","187,805","-28,521","119,647","233,668","305,016","119,456","253,757","-97,092","166,877","155,236","1,813,008","32,757"
060882101,6088,Nice,2101,Carlone,H,0.16,"14,365,669",2299,NCA,19076,1,"-5,698","2,034","5,755","-8,535","15,056","3,002","-1,457",22,"-1,856","-11,294","10,976","-2,613",1,0,"10,967,804","1,754,055","3,492,842","1,652,785","2,034,616","39,349","108,919","944,386",17972,"66,492","398,757","1,243,731","749,806","4,897,554","1,989,484","12,981,441","3,094,076","2,660,059","2,242,861","4,984,445","5,040,646","8,578,224","6,648,194","193,003","25,185,562","159,928","318,463","150,694","185,508","99,624",0.264,"36,357","113,398","68,364","446,539","181,393","282,105","242,533","204,495","454,462","459,586","782,128","606,155","175,972","10,929,005","2,277,761","3,516,378","1,409,725","1,558,062","119,384","108,919","955,467",19076,"334,005","217,293","968,883","912,084","4,716,074","2,102,191","12,075,651","2,211,746","2,672,626","2,428,004","4,763,275","4,754,538","7,655,927","5,629,724","2,026,203","2,298,507","208,414","321,747","128,989","142,562","108,315","14,531","19,882","88,652","83,455","431,519","19,235","202,374","244,544","222,161","435,838","435,039","700,515","515,118","185,397","10,967,804","1,754,055","3,492,842","1,652,785","2,034,616","39,349","108,919","944,386",17972,"66,492","398,757","1,243,731","749,806","4,897,554","1,989,484","12,981,441","3,094,076","2,660,059","2,242,861","4,984,445","5,040,646","8,578,224","6,648,194","193,003","25,185,562","10,929,005","2,277,761","3,516,378","1,409,725","1,558,062","119,384","108,919","955,467",19076,"334,005","217,293","968,883","912,084","4,716,074","2,102,191","12,075,651","2,211,746","2,672,626","2,428,004","4,763,275","4,754,538","7,655,927","5,629,724","2,026,203","2,298,507","-87,371",-0.3538,"61,429","298,569",0.6738,"-147,061","-234,223","4,023,201","-455,073","-220,987","216,427","-37,055","56,652","-285,168",0.4724,"82,548","-44,372","-5,676","-107,516","-153,195","4,983","117,377,019","672,093","564,041","1,102,723","2,094,837","3,763,059","4,917,728","4,231,701","2,474,869","344,159","192,292","614,716","67,239","1,445,279","1,555,617","2,502,627","4,602,404","449,739","2,192,422","3,286,491","1,615,735","5,471,523","2,520,416","3,727,395","5,937,382","3,538,138","2,502,875","3,404,065","6,826,669","-353,354",-0.696,"-86,744","149,778","-85,372","192,093","310,645","-257,404","-334,949","-6,412","62,785","-114,126","-45,066","-15,975",1450,12.69
060882002,6088,Nice,2002,Saint-Philippe,H,0.367,"5,592,549",2052,NCA,21720,0,"19,512","-20,268","10,993",5.13,"-7,589","9,895","9,797",0,"-10,874","11,233","-10,018","-4,047",2,0,"9,120,805","1,036,919","2,316,969","1,134,175","953,628","69,253","10,305","516,188",19676,"45,124","212,805","127,544","684,435","4,631,062","1,298,731","9,645,894","169,988","1,771,869","2,095,007","4,079,138","5,057,135","7,627,538","5,501,741","2,125,796","19,485,021","113,687","254,031","12,435","104,555","65,317",0.2316,"23,332","139,839","75,041","507,747","142,392","186,374","194,267","229,695","447,234","554,462","836,279","603,208","233,071","993,228","1,696,506","2,738,104","1,037,788","1,276,061","21,668","10,305","774,754",21720,0,"326,396","1,277,721","1,214,229","3,970,897","1,695,587","1,048,735","1,307,779","2,022,094","2,053,863","5,103,614","7,117,352","8,319,083","6,273,278","2,045,805","20,524,656","170,807","275,677","104,486","128,476","100,857",0,"32,862","128,643","122,251","399,797","170,715","13,167","203,588","206,787","513,841","716,588","83,758","631,605","205,975","9,120,805","1,036,919","2,316,969","1,134,175","953,628","69,253","10,305","516,188",19676,"45,124","212,805","127,544","684,435","4,631,062","1,298,731","9,645,894","169,988","1,771,869","2,095,007","4,079,138","5,057,135","7,627,538","5,501,741","2,125,796","19,485,021","993,228","1,696,506","2,738,104","1,037,788","1,276,061","21,668","10,305","774,754",21720,0,"326,396","1,277,721","1,214,229","3,970,897","1,695,587","1,048,735","1,307,779","2,022,094","2,053,863","5,103,614","7,117,352","8,319,083","6,273,278","2,045,805","20,524,656","53,356","8,897","103,883","636,102","181,761","-84,985","338,112",-100,"533,776",0.1788,"774,061","-142,552","305,572","-230,664","141,221","-19,639","25,115","407,388","90,664","140,235","-37,629","99,173,928","60,734","659,021","1,009,393","109,547","2,270,903","3,947,666","3,393,024","282,514","2,663,555","1,013,509","729,961","556,662","909,638","1,266,335","1,808,032","4,027,498","4,067,659","2,104,548","3,378,189","1,676,134","3,606,334","1,942,138","2,569,004","6,113,167","3,507,244","2,392,311","2,318,664","7,454,965","-27,477","231,792","-97,446","219,493","201,898","-15,532","-98,826","155,974","-203,827","20,223","19,883","-255,064","268,301","653,792","852,861","8,211"
060881901,6088,Nice,1901,Grosso,H,0.091,"25,734,961",2342,NCA,15680,1,"15,986","9,502","-7,368","7,896","2,751","-5,348","2,322",11,"-1,341","-2,601","-2,623",0.613,3,2,"10,200,489","1,847,044","366,465","2,068,092","1,794,485","240,258","185,695","1,053,215",12951,"2,038,787","275,874","2,073,913","716,276","3,056,528","2,229,071","12,446,363","1,949,606","2,854,751","258,438","5,057,625","3,725,773","7,725,966","6,551,916","117,405","25,623,044","181,074","359,262","202,744","175,921","14,501","79,569","27,045","203,315","7,022","299,645","218,526","191,129","279,864","253,358","495,822","365,254","757,411","642,314","115,097","10,144,335","1,831,541","3,443,556","1,780,365","1,762,817","275,074","185,695","767,374",15680,"2,220,017","40,849","1,735,804","896,596","3,166,059","2,289,394","11,766,527","2,270,322","2,566,325","2,205,919","472,396","3,436,465","6,409,271","5,782,863","626,408","23,418,815","180,548","339,456","175,503","173,774","121,067","94,796","40,268","171,111","88,384","312,101","225,682","223,802","252,981","217,453","465,675","338,757","631,808","570,058","6,175","10,200,489","1,847,044","366,465","2,068,092","1,794,485","240,258","185,695","1,053,215",12951,"2,038,787","275,874","2,073,913","716,276","3,056,528","2,229,071","12,446,363","1,949,606","2,854,751","258,438","5,057,625","3,725,773","7,725,966","6,551,916","117,405","25,623,044","10,144,335","1,831,541","3,443,556","1,780,365","1,762,817","275,074","185,695","767,374",15680,"2,220,017","40,849","1,735,804","896,596","3,166,059","2,289,394","11,766,527","2,270,322","2,566,325","2,205,919","472,396","3,436,465","6,409,271","5,782,863","626,408","23,418,815","-86,025",-0.5505,"210,717",-0.8393,"-60,332","-139,127","-17,648","88,891","480,712","-16,303","251,747","35,835","27,062","164,503","-101,034","-146,442","-65,973","-7,765","-170,425","-117,378","-466,455","121,814,239","892,238","688,366","1,755,331","2,140,325","2,748,531","4,366,177","4,800,389","2,589,455","336,756","2,274,673","407,799","730,804","1,380,281","1,822,767","2,783,436","4,168,755","4,230,571","3,111,337","2,676,529","2,106,536","7,834,891","2,610,536","3,242,447","4,220,717","5,276,218","3,608,702","2,827,263","4,918,997","-326,574","38,236","-128,047","165,441","-542,948","6,165","-213,663","-148,369","12,699","-45,216","-118,702","201,541","-205,202","-73,917","1,450,549","33,529"
060881801,6088,Nice,1801,Gare Nice-Ville,A,0.139,"613,591",85,NCA,19533,1,0,0,0,1,"6,158","-28,627",1,6,"-28,627",1,"6,158","-28,627",1,8,"227,155","32,451","129,803","64,902",0,0,0,0,0,"616,565","32,451","64,902",0,"97,352",0,"389,409",0,"32,451","32,451","324,508","356,959","97,352","97,352",0,"616,565","142,857","571,429","285,714",0,0,100,"142,857","285,714",0,"428,571",0,0,"142,857","142,857","1,428,571","1,571,429","428,571","428,571",0,"407,905",0,"296,658",0,"37,082",0,0,"37,082",19533,"704,563",0,"111,247","37,082","74,165","185,411","482,069",0,"74,165","74,165","33,374","407,905","296,658","259,576","37,082","852,892",0,"727,273",0,"90,909","90,909","826,087",0,"272,727","90,909","181,818","454,545",0,"181,818","181,818","818,182",100,"727,273","636,364","90,909","227,155","32,451","129,803","64,902",0,0,0,0,0,"616,565","32,451","64,902",0,"97,352",0,"389,409",0,"32,451","32,451","324,508","356,959","97,352","97,352",0,"616,565","407,905",0,"296,658",0,"37,082",0,0,"37,082",19533,"704,563",0,"111,247","37,082","74,165","185,411","482,069",0,"74,165","74,165","33,374","407,905","296,658","259,576","37,082","852,892","383,297","795,708",0,-100,"1,285,447",-100,0,"142,723",-100,"714,085",0,"-238,184",0,0,"1,285,447","1,285,447","28,451","142,723","2,047,263","1,666,355",0,0,0,0,0,"64,902","32,451","64,902","97,352","97,352","162,254","97,352",0,0,"111,247","37,082",0,"148,329","259,576","37,082","148,329","111,247","324,508","64,902","97,352","32,451","296,658","37,082","222,494","148,329","-85,821","-428,638","1,285,447","3,570,895",0,0,0,"-428,638",-100,"1,285,447","1,666,355","-619,092","-85,821","142,724","93,525",0
060881705,6088,Nice,1705,Sasserno,H,0.091,"21,691,135",1974,NCA,21468,4,"-1,327","-1,042","12,526","-5,057","-4,495",13.42,"14,264",15,"14,192","-1,457","1,287","12,901",2,5,"7,772,946","1,461,759","2,692,717","1,949,955","1,537,377","213,486","201,994","587,662",15411,0,"455,229","2,145,234","429,854","1,848,357","1,530,571","10,612,012","1,905,321","2,187,527","2,268,211","4,250,953","1,773,972","4,571,997","421,367","358,327","18,778,285","188,057","346,422","250,864","197,786","129,056",0,"58,566","275,987","55,301","237,794","19,691","245,122","281,428","291,808","546,891","228,224","588,194","542,094","46,099","8,240,393","1,515,448","2,035,817","1,090,142","1,216,442","6,452","201,994","475,678",21468,"82,279","51,761","2,019,761","809,344","1,942,502","1,739,583","11,264,606","1,926,182","2,920,357","198,802","4,430,047","2,740,746","5,271,384","4,653,707","617,677","19,738,933","183,905","247,053","132,292","147,619","90,068",0.4168,"62,814","245,105","98,217","235,729","211,104","233,749","354,395","241,253","537,601","332,599","639,701","564,743","74,957","7,772,946","1,461,759","2,692,717","1,949,955","1,537,377","213,486","201,994","587,662",15411,0,"455,229","2,145,234","429,854","1,848,357","1,530,571","10,612,012","1,905,321","2,187,527","2,268,211","4,250,953","1,773,972","4,571,997","421,367","358,327","18,778,285","8,240,393","1,515,448","2,035,817","1,090,142","1,216,442","6,452","201,994","475,678",21468,"82,279","51,761","2,019,761","809,344","1,942,502","1,739,583","11,264,606","1,926,182","2,920,357","198,802","4,430,047","2,740,746","5,271,384","4,653,707","617,677","19,738,933","51,157","60,138","393,031","36,729","-243,954","-44,094","-208,755",0,"137,033","-58,489","882,833","50,934","136,558","10,949","335,004","-123,529","4,213","544,977","152,972","104,431","723,779","73,219,252","505,325","216,581","755,079","1,354,914","1,505,775","3,857,294","2,955,922","2,408,411","2,684,813","253,417","392,866","494,077","521,424","1,275,196","230,529","304,079","3,639,851","2,755,636","3,175,757","2,138,046","6,192,921","2,647,437","2,449,055","3,369,924","5,128,408","1,851,016","2,117,511","6,029,248","-171,892","-300,827","-135,376","789,135","-222,548","1,281,261","-309,445","-58,836","530,966","-211,678","231,376","144,172","18,286","-156,313","1,527,473","2,699"
060881704,6088,Nice,1704,Desambrois,H,0.064,"37,666,073",2411,NCA,18234,3,"17,709","4,266","-4,049","-10,236","13,191","18,358","-6,434",-9,"13,721",0.998,"11,097","10,378",1,6,"10,404,747","1,316,186","3,028,463","1,369,446","130,233","13,373","109,186","694,095",15260,"525,231","37,226","3,327,778","461,901","3,549,205","1,448,278","11,162,507","201,474","251,076","2,480,433","4,156,575","199,979","6,422,666","5,592,047","830,619","23,542,252","126,499","291,066","131,617","125,167","90,056","2,231","35,778","319,833","44,393","341,114","139,194","193,637","241,309","238,394","399,488",19.22,"617,282","537,451","79,831","11,069,655","2,047,522","4,039,902","1,627,376","1,775,241","162,984","109,186","693,052",18234,"3,861,155","424,446","312,393","631,596","269,056","2,412,594","1,125,657","1,584,045","1,923,362","2,590,931","5,158,231","1,464,428","5,805,818","4,944,918",86.09,"24,106,287","184,967","364,953","147,012","16,037","87,195","160,172","38,343","282,207","57,057","243,057","217,947","143,098","173,751","234,057","465,979","132,292","52,448","446,709","77,771","10,404,747","1,316,186","3,028,463","1,369,446","130,233","13,373","109,186","694,095",15260,"525,231","37,226","3,327,778","461,901","3,549,205","1,448,278","11,162,507","201,474","251,076","2,480,433","4,156,575","199,979","6,422,666","5,592,047","830,619","23,542,252","11,069,655","2,047,522","4,039,902","1,627,376","1,775,241","162,984","109,186","693,052",18234,"3,861,155","424,446","312,393","631,596","269,056","2,412,594","1,125,657","1,584,045","1,923,362","2,590,931","5,158,231","1,464,428","5,805,818","4,944,918",86.09,"24,106,287","23,958","63,904","194,889","555,648","333,978","188,346","363,127","6,351,351","140,187","-61,257","367,385","-241,926","665,836","-213,772","-233,952","44,548","240,981","-267,709","-96,042","-115,723","36,456","95,522,231","1,339,416","1,120,566","1,383,256","1,827,508","2,163,884","4,876,857","4,769,904","220,341","2,483,741","137,371","57,328","684,823","1,415,991","247,083","2,970,991","3,857,187","5,643,358","2,491,073","2,470,017","1,528,736","5,474,916","2,656,323","2,318,571","5,692,719","4,646,473","2,327,967","2,984,136","640,455","-151,316","-123,613","287,058","125,042","-571,992","-38,886","23,665","352,021","372,989","-209,083","183,118","130,553",-0.5525,"112,852","1,921,875","10,802"
060881703,6088,Nice,1703,Raimbaldi,H,0.075,23864.82,1790,NCA,14470,4,"-6,477","3,808","-7,236","-4,447","8,309","-6,156",-7.2,3,"-18,884","-14,983",2.45,"-4,474",3,6,"10,042,628","1,267,597","3,505,049","1,791,928","1,287,373","74,994","295,203","995,243",12273,0,"524,676","2,862,964","78,861","2,687,227","1,985,727","9,701,621","1,936,049","2,639,857","1,581,315",354.44,"668,811","5,063,535","4,370,068","693,467","21,277,987","126,222","349,017","178,432","128,191","135,964",0,"52,245","285,081","78,526","267,582","19,773","192,783","262,865","15,746","352,936","66,597","504,204","435,152","69,052","8,466,235","2,046,417","3,402,847","1,667,151","1,712,864","125,939","295,203","106,567",14470,"1,928,477","264,586","1,521,466","443,206","1,464,003","2,820,939","9,558,392","2,168,251","1,963,709","1,969,184","3,457,249","759,094","3,089,995","2,920,446","169,549","17,898,615","241,715","401,932","196,918","202,317","175,617","107,744","31,252","17,971","5,235","172,923","333,199","256,106","231,946","232,593","408,357","89,661","364,979","344,952","20,026","10,042,628","1,267,597","3,505,049","1,791,928","1,287,373","74,994","295,203","995,243",12273,0,"524,676","2,862,964","78,861","2,687,227","1,985,727","9,701,621","1,936,049","2,639,857","1,581,315",354.44,"668,811","5,063,535","4,370,068","693,467","21,277,987","8,466,235","2,046,417","3,402,847","1,667,151","1,712,864","125,939","295,203","106,567",14470,"1,928,477","264,586","1,521,466","443,206","1,464,003","2,820,939","9,558,392","2,168,251","1,963,709","1,969,184","3,457,249","759,094","3,089,995","2,920,446","169,549","17,898,615","-15,882","-15,697","179,011","614,406","-29,158","-69,633","330,511",0,"-495,716","-46,857","-437,991","-455,199","420,608","119,936","-256,131","245,283","-24,588","134,991","-389,755","-331,716","-755,506","147,681,279","662,716","857,137","1,556,079","2,344,933","2,440,437","4,753,932","4,371,748","1,356,022","210,243","832,553","526,107","462,245","907,029","1,509,596","2,615,456","3,742,082","3,983,603","1,610,125","2,063,906","478,466","5,550,226","266,248","2,799,011","3,180,365","4,630,789","132,762","2,343,466","3,934,185","-165,658","-501,359","-162,752","237,023","-206,135","-460,711","-417,106","-356,231","71,716","-212,845","-88,785","187,388","-18,324","-425,303",1360,"1,075"
060881702,6088,Nice,1702,Hopital Saint-Roch,H,0.118,"16,190,525",1910,NCA,22242,4,"5,705","6,542","-6,673",8.06,"-2,932","7,113","10,081",-4,"2,081","3,025",-1.02,"5,618",2,7,"9,156,523","950,329","2,483,997","1,277,928","1,513,041","168,057","197,937","1,310,481",17281,"151,781","318,586","2,588,902","788,948","2,960,433","1,751,591","9,937,376","1,466,171","2,372,821","2,234,009","3,864,374","2,612,036","605,586","5,124,232","931,627","19,834,509","103,787","271,282","139,565","165,242","183,091",0.7652,"34,793","282,739","86,162","323,314","191,294","160,123","25,914","24,398","422,035","285,265","661,371","559,626","101,745","9,511,916","122,204","2,410,181","753,213","1,347,027","187,201","197,937","735,029",22242,"843,291","685,204","2,575,544","628,985","2,404,719","2,136,643","10,189,886","2,038,326","2,524,546","1,436,974","4,190,041","2,198,228","5,077,679","4,331,337","746,342","1,910,482","128,475","253,385","79,186","141,615","117,765","4,414","72,036","27,077","66,126","252,811","224,628","214,292","265,409","151,071","440,504","231,103","533,823","455,359","78,464","9,156,523","950,329","2,483,997","1,277,928","1,513,041","168,057","197,937","1,310,481",17281,"151,781","318,586","2,588,902","788,948","2,960,433","1,751,591","9,937,376","1,466,171","2,372,821","2,234,009","3,864,374","2,612,036","605,586","5,124,232","931,627","19,834,509","9,511,916","122,204","2,410,181","753,213","1,347,027","187,201","197,937","735,029",22242,"843,291","685,204","2,575,544","628,985","2,404,719","2,136,643","10,189,886","2,038,326","2,524,546","1,436,974","4,190,041","2,198,228","5,077,679","4,331,337","746,342","1,910,482","-36,789","38,813","287,078","285,912","-29,716","-410,598","-109,722","4,555,958","1,150,766",-0.516,"-202,756","-187,714","21,983","390,237","63,943","-356,774","84,274","-158,423","-161,526","-154,734","-198,884","111,016,675","445,986","225,512","1,161,881","2,097,662","2,220,762","363,832","4,394,071","2,366,471","2,132,895","1,150,948","460,394","538,364","1,078,841","1,478,191","2,472,085","3,497,538","4,280,437","1,817,097","2,389,105","1,092,768","3,175,331","1,735,732","2,914,324","6,119,122","2,077,036","1,665,702","2,848,932","6,933,914","-345,884","-40,346","-22,438","133,155","32,305",138.73,"-71,471","-295,315","11,317","-38,694","-25,861","-232,149","120,123","-5,055","1,644,068","6,642"
060881701,6088,Nice,1701,Promenade du Paillon,H,0.167,"10,537,205",1760,NCA,24484,4,"-6,199","-4,672",0.149,"16,095","-16,522","18,519",0.389,-6,"15,512",0.294,-10.61,"4,332",2,7,"9,105,578","934,367","2,653,222","889,331","1,875,052","32,193","126,024","82,526",18405,"997,972","656,407","3,189,887","516,098","2,749,429","1,400,963","9,864,764","1,565,656","1,925,158","2,333,479","4,040,471","272,756","5,923,907","5,440,787","48,312","20,967,717","102,615","291,384","97,669","205,923","108,008","47,596","72,088","350,322","56,679","30,195","153,858","171,945","211,426","256,269","443,736","299,548","65,058","597,522","53,058","739,884","1,063,607","1,911,315","405,092","1,298,331","159,356","126,024","81,186",24484,"684,511","451,918","2,378,656","351,777","1,975,101","1,271,237","8,383,655","1,249,848","1,533,134","1,581,536","4,019,136","1,943,497","4,578,665","4,208,102","370,563","17,597,132","143,753","258,326","54,751","175,478","148,299","38,899","6,108","32,149","47,545","266,947","171,816","168,925","207,213","213,755","543,212","262,676","618,836","568,752","50,084","9,105,578","934,367","2,653,222","889,331","1,875,052","32,193","126,024","82,526",18405,"997,972","656,407","3,189,887","516,098","2,749,429","1,400,963","9,864,764","1,565,656","1,925,158","2,333,479","4,040,471","272,756","5,923,907","5,440,787","48,312","20,967,717","739,884","1,063,607","1,911,315","405,092","1,298,331","159,356","126,024","81,186",24484,"684,511","451,918","2,378,656","351,777","1,975,101","1,271,237","8,383,655","1,249,848","1,533,134","1,581,536","4,019,136","1,943,497","4,578,665","4,208,102","370,563","17,597,132","-160,751","-187,439","330,291","138,318","-279,625","-544,499","-307,576","-314,098","-311,528","-254,313","-318,392","-281,632","-92,598","-201,709","-203,632","-322,241",-0.528,"-287,459","-227,087","-226,564","-232,979","108,724,034","544,272","655,168","64,232","1,695,713","2,998,519","3,597,701","3,673,651","2,691,075","2,907,086","1,562,213","546,308","379,763","1,050,771","121,519","2,888,563","3,252,349","3,299,538","1,638,957","2,176,086","1,149,605","4,675,218","1,397,274","3,068,424","5,328,747","2,225,208","1,341,785","2,233,082","5,674,687","-524,042","-39,712","-272,238","6,492",0.374,"-420,358","635,901","-283,375","-3,667","-95,992","-101,837","-390,966","-251,455","-264,118","1,101,796",3.26
